id,start_date,end_date,lat,lon,country,l1,l2,l3,l4,l5,l6,seller_id,seller_name,stratum,property_type,surface_total,surface_covered,rooms,bathrooms,bedrooms,currency,operation,price,description,price_m2,freshness
3660777,2019-05-14 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.41257668,-64.16120148,Argentina,Argentina,Córdoba,Córdoba,,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,52,44,1,1.0,,USD,Venta,80000,"JOSE DI GIORNO INMOBILIARIA ofrece en VENTA, Departamento con RENTA (1 Año aproximadamente) ideal inversion, ANTIGUEDAD 4 años  Imperdible Ubicacion, sobre Av. 24 de Septiembre 1737 en Barrio General Paz.Caracteristicas del departamento: - Cocina separada y ventilada; completa con bajo mesada + alacena. Espacio para lavar ropas. Calefón. - 1 Dormitorio confortable y luminoso + vestidor. - 1 baño completo con bañera. Excelente griferia.- Amplio y luminoso living comedor, con salida al balcón. Pisos de cerámicos.Características edilicias:Edificio de categoría con núcleos independientes, fachada en ladrillo visto y balcones macizos, ingreso jerarquizado, dos ascensores con puertas automáticas por torre;  terraza con quincho y asador, solarium con piso de madera.Paredes terminadas al yesoAberturas de aluminio anodizado y persiana en dormitorioMesada en granito y mobiliario completoPrevisión de instalación para tv, tel. y splitbalcones con barandas metálicas y cerramientos de vidrio+ SUM, asador y deck  La unidad tiene una superficie de 44 m2 (cubierta más balcón)Contacto: Tel 26126 (Recibe Whatsapp) LisandroVisítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  ",1666.6666666666667,78 days 00:00:00.000000000
3660736,2019-05-14 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.42485619,-64.19665527,Argentina,Argentina,Córdoba,Córdoba,,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,51,45,1,1.0,,USD,Venta,76000,"JOSE DI GIORNO INMOBILIARIA ofrece en VENTA, excelentes Departamentos de 1 dormitorio, 1 dormitorio y 1/2 y 2 dormitorios. Edificio actualmente en construcción. Posesión NOVIEMBRE. 2021.Ubicado en Av. Pueyrredón 580 (entre Arturo M. Bas y Gral. Simón Bolívar).Caracteristicas:  Ingreso de gran jerarquía. Ascensores automáticos en acero inoxidable. Carpintería exterior de aluminio anodizado. Balcones con detalles de mampostería y vidrio laminado color. Paredes enduídas en yeso con molduras y guardacantos. Frente de placard c/interior. Pisos cerámicos en dormitorio, baño, cocina y estar comedor. Cocina y baño con revestimiento cerámico. Baño con lavatorio, receptáculo e inodoro con mochila. Amoblamiento de cocina con bajo mesada y mesada de granito natural. Calefón Longvie o similar. Instalación para aire acondicionado tipo Split. Cableado para portero visor. Cableado para CCTV, Internet.Por Consultas comunicarse al 351-2921929 Andrea recibe whatsapp<br> Apto crédito",1583.3333333333333,78 days 00:00:00.000000000
3660775,2019-05-14 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.25034332,-64.25284576,Argentina,Argentina,Córdoba,Mendiolaza,,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Casa,520,150,3,2.0,,USD,Venta,150000,"JOSE DI GIORNO INMOBILIARIA OFRECE  EXCELENTE PROPIEDAD EN VENTA, UBICADA EN BARRIO EL Talar de Mendiolaza, A UNA CUADRA AV DE LA. TISSERA, Y A 3 CUADRAS DE LA AUTOVIA E-53. ACTUALMENTE RENTADA!!Descripción:3 DORMITORIOS , EL PRINCIPAL EN SUITE C/VESTIDORLIVING COMEDOR.COCINA SEPARADABAÑO ZonificadoCOCHERA PASANTE.GRAN QUINCHO CON ASADOR.PILETA C/solariumLAVADERO.AMPLIO JARDÍN PARQUIZADO.ZEPPELIN PARA GASLA VIVIENDA YA POSEE INSTALADAS LAS CONEXIONES DE AGUA Y GAS, TERRENO DE 500 MTS2, MAS DE 150 MTS2 CONSTRUIDOS.CON RENTA ACTUALMENTE MUY BUENA !!! ESCRITURA, PLANOS E IMPUESTOS AL DIA !!!SE ESCUCHA OFERTA  CONTADO!!! APTO CRÉDITO !-VALOR: U$$ 150.000Contacto: Tel: 26126 (Recibe Whatsapp) LISANDROVisítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  <br> Apto crédito",447.76119402985074,78 days 00:00:00.000000000
3660739,2019-05-14 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.3827877,-64.19074249,Argentina,Argentina,Córdoba,Córdoba,Alta Córdoba,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Casa,270,170,3,2.0,,USD,Venta,60000,"JOSE DI GIORNO INMOBILIARIA, ofrece a la VENTA, casa para RE ACONDICIONAR en Barrio Alta Córdoba, sobre calle Lope de Vega al 1200, a solo dos cuadras de Gongora, la casa cuenta con 3 dormitorios, 2 baños, cocina comedor, cochera, lavadero y patio. Ideal para RECICLAR!!!! , ZONA D. Se escucha oferta razonable. Contacto: Tel 351-2921929 (Recibe Whatsapp) AndreaVisítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  ",272.72727272727275,78 days 00:00:00.000000000
3660797,2019-05-14 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.29844856,-64.46669769,Argentina,Argentina,Córdoba,Bialet Massé,,,,27517,Sánchez Servicios Inmobiliarios,,Casa,3000,168,3,1.0,,USD,Venta,98000,"Propiedad ubicada en Mirador del Lago, Bialet Masse, frente al rio MallimCuenta con 3 dormitorios, 2 de ellos con placard, baño, comedor grande con salamandra, cocina, galeria doble, quincho, lavadero cubierto, cuarto de depositoPosee escritura y planos aprobados<br> Apto crédito",61.86868686868687,78 days 00:00:00.000000000
3826093,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4611722,-64.234616,Argentina,Argentina,Córdoba,,,,,25873,Sosa Brun,,Casa,120,120,4,2.0,,USD,Venta,70000,"Housing de Manantiales <br>Dúplex de 3 dormitorios.<br>Planta baja: living comedor, cocina separada por barra desayunador, baño con ducha y mampara de vidrio, 1 dormitorio con placar, cochera para 1 vehículo, y patio.<br>Planta Alta: 2 dormitorio con placar , baño principal.<br>Seguridad las 24hs",583.3333333333334,5 days 00:00:00.000000000
3826315,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4403954,-64.3147282,Argentina,Argentina,Córdoba,,,,,25873,Sosa Brun,,Casa,280,280,9,3.0,,USD,Venta,175000,"Propiedad de cuatro dormitorios , tres baños uno de ellos en suite, amplio living y star, con cocina integrada a comedor diario de grandes dimensiones , cuenta con un escritorio con muy buena luminosidad como el resto de la casa , posee galeria , cochera para dos vehiculos cubierta pero no cerrada , con pileta y pequeño parque donde se encuentra el quincho con asador y baño.- Ubicada a metros del peaje hacia Villa carlos Paz ( no hay que pagar peaje para ingresar al barrio ). Escritura / APTO CREDITO .-<br>",625.0,5 days 00:00:00.000000000
3827582,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.3906786,-64.1504151,Argentina,Argentina,Córdoba,Córdoba,,,,25590,GRUPO GROVAC,,Departamento,45,45,4,1.0,1.0,ARS,Alquiler,7000,"ALQUILO HERMOSO DEPARTAMENTO EN 2 ° PISO (ESCALERAS).-* 1 DORMITORIO*COCINA AMOBLADA CON ALACENAS Y BAJO MESADA, EXTRACTOR, COCINA Y CALEFON*ESTAR-COMEDOR*BAÑO *BALCÓN PROPIO*TERRAZA DE USO COMÚN CON ASADOR.ALQUILER $7.000 (actualización semestral 15% )+ EXPENSAS $1600 (incluye impuestos agua y luz común).-REQUISITOS: *RECIBO DE SUELDO O INGRESOS DEMOSTRABLES * 2 RECIBOS DE SUELDO O GARANTÍA PROPIETARIA.<br>",155.55555555555554,5 days 00:00:00.000000000
3826472,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.3900201,-64.5030604,Argentina,Argentina,Córdoba,Villa Carlos Paz,,,,15442,Roque Garcia,,Casa,612,197,7,2.0,3.0,USD,Venta,170000,"Villa del Lago a 2 cuadras del Museo de Tractores.Terreno: 612 m2Edificado: 197 m2Planos: aprobado, impuestos al dia, escritura. Nivel Calle: garagePlanta baja: balcón- terraza, living, estudio, comedor, Cocina, lavadero, baño.Planta alta: 3 dormitorios, baño, altillo.Vista al Lago, Sierras y Ciudad, ExcelentePrecio: UDs 170.000<br>",420.27194066749075,5 days 00:00:00.000000000
3826127,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.3916217501,-64.264144763,Argentina,Argentina,Córdoba,Córdoba,,,,14831,ZF Propiedades,,Departamento,46,42,2,1.0,,ARS,Alquiler,9000,"Luminoso departamento, distribuido en un living-comedor, cocina separada con muebles bajo mesada, alacena y ventilación independiente, 1 dormitorio con placard e interiores. Baño completo con bañera y balcón con asador.<br><br>""Torre Cerro Colorado""<br><br>Complejo con seguridad las 24 hs y amenities.<br><br>Impuestos incluidos  en las expensas<br>",204.54545454545453,5 days 00:00:00.000000000
3826584,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4150798,-64.1960042,Argentina,Argentina,Córdoba,Córdoba,Alberdi,,,14831,ZF Propiedades,,Departamento,45,45,2,1.0,,ARS,Alquiler,8500,"Departamento de 1 dormitorio muy luminoso en edificio con asador, pileta y SUM.<br><br>Zona Tribunales.<br><br>Living comedor, DOS balcones, cocina separada , habitacion con vista hacia el patio y la pileta, placar  con interiores completos de pared a pared. Baño completo con bañera , pisos de ceramico.<br><br>El Edificio cuenta con Amenities, pileta , salon de usos multibles con asador y Gimnasio!!<br><br>Las Expensas incluyen impuestos.",188.88888888888889,5 days 00:00:00.000000000
3826692,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4424035,-64.1812066,Argentina,Argentina,Córdoba,,,,,19012,HDH Propiedades,,Departamento,100,100,3,1.0,,USD,Venta,200000,"HDH Propiedades presenta a la venta departamentode  2 dormitorios de categoría  con cocina separada y balcón. <br>(a metros de ciudad Universitaria y Nva Cba)<br><br>En complejo de categoría con seguridad ""CASONA DEL SUR"" que cuenta con:<br><br>Departamentos  de 1, 2 y 3 dormitorios con dos baños<br>Ingreso vehicular y peatonal controlado con guardia las 24 hs.<br>Ascensores de alta gama<br>Riego por aspersión<br>Cocheras en subsuelo y planta baja<br>Ingresos de jerarquía a cada casona<br>Cámaras de video con sensores de movimiento<br><br>Pileta para grandes y chicos<br>Club house<br>Gimnasio<br>Quincho con asadores<br>Área común para lavarropas y secarropas automáticos<br>Grandes jadines parquizados<br><br>",2000.0,5 days 00:00:00.000000000
3826099,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4109806,-64.1970737,Argentina,Argentina,Córdoba,Córdoba,Centro,,,19012,HDH Propiedades,,Departamento,45,45,2,1.0,,USD,Venta,133000,"HDH Propiedades presenta a la venta oportunidad, 2 departamentos de categoría a estrenar en la mejor zona de Alto Alberdi <br><br>Ubicado sobre 9 de Julio 1.000 frente a Pio X, excelente zona !<br>El edificio cuenta con pileta, SUM y Gym.<br><br>Los departamentos son de un dormitorio, cocina living comedor y balcón. Sistema de calefacción con caldera individual dual y radiadores. <br><br>Disponibilidad y precio :<br>1° piso USD 65.000<br>2° piso USD 68.000<br><br>Se reciben propiedades en parte de pago.",2955.5555555555557,5 days 00:00:00.000000000
3826095,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4109806,-64.1970737,Argentina,Argentina,Córdoba,Córdoba,Centro,,,19012,HDH Propiedades,,Departamento,45,45,2,1.0,,USD,Venta,65000,"HDH Propiedades presenta a la venta oportunidad departamento de categoría a estrenar en la mejor zona de Alto Alberdi <br><br>Ubicado sobre 9 de Julio 1.000 frente a Pio X, excelente zona !<br>El edificio cuenta con pileta, SUM y Gym.<br><br>Departamento de un dormitorio, cocina living comedor y balcón. Sistema de calefacción con caldera individual dual y radiadores. <br><br>Disponibilidad :<br>1° piso USD 65.000<br>2° piso USD 68.000<br><br>Se reciben propiedades en parte de pago.",1444.4444444444443,5 days 00:00:00.000000000
3826090,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4109806,-64.1970737,Argentina,Argentina,Córdoba,Córdoba,Centro,,,19012,HDH Propiedades,,Departamento,45,45,2,1.0,,USD,Venta,65000,"HDH Propiedades presenta a la venta oportunidad, 2 departamentos de categoría a estrenar en la mejor zona de Alto Alberdi <br><br>Ubicado sobre 9 de Julio 1.000 frente a Pio X, excelente zona !<br>El edificio cuenta con pileta, SUM y Gym.<br><br>Los departamentos son de un dormitorio, cocina living comedor y balcón. Sistema de calefacción con caldera individual dual y radiadores. <br><br>Disponibilidad y precio :<br>1° piso USD 65.000<br>2° piso USD 68.000<br><br>Se reciben propiedades en parte de pago.",1444.4444444444443,5 days 00:00:00.000000000
3824569,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4372567,-64.2383664,Argentina,Argentina,Córdoba,Córdoba,,,,21527,Ledesma Strazza,,Casa,219,209,4,2.0,,ARS,Venta,4180000,"En esta oportunidad Ledesma Strazza, les ofrece una hermosa propiedad situada en el Bº MATIENZO al oeste de la ciudad de Capital de Córdoba. Sobre calle Graham Bell al 2400 a metros de Lagunilla. (Altura de Chexa sobre Ruta 20)<br><br>Dentro del barrio es una excelente ubicación residencial a una cuadra de la plaza Esmeralda frente a la Parroquia Ntra Sra. de Fatima y San Pio V y de los colegios homónimos (hacia el Sur) y a dos cuadras de la Plaza Capitan D. Manzotti (hacia el norte). Ademas a 50m sobre Lagunilla se encuentra un Supermercado y gran cantidad de comercios barriales. De muy fácil accesibilidad con una variada opción te lineas de transporte publico.<br><br>La casa presenta una amplio frente sobre la calle con rejas y jardín frontal, además cuenta con acceso independiente para el garage, otro al patio lateral y el principal. A través de este último accedemos al living comedor, comedor diario con cocina semiseparada, lavadero. Patio de servicio, dormitorio en suite con placard, galería techada sobre el patio lateral, parrillero y cuarto deposito. Volviendo hacia el frente tomando un pasillo de distribución se accede a los dos dormitorios restantes (uno principal) con amplio plarcard y un baño completo mas. La cochera es independiente y tiene salida a la galería sobre el patio lateral. Aberturas de madera con postigones, detalles en piedra y madera, <br><br>Legalidad: Escritura, pero se realiza la venta a través de tracto abreviado derivado de una Declaratoria de Herederos.<br><br>Por consultas o para coordinar una visita a la propiedad puede comunicarse a los teléfonos 0351 - 157569757 / 0351 - 152001414 / 4601860 o bien vía mail <br><br>AVISO: Propiedad en venta con intermediación de Inmobiliaria Ledesma Strazza, CPI 2786. La información contenida en esta publicación es meramente referencial, los datos publicados no constituyen oferta alguna estando sujetos a disponibilidad y a la confirmación de el/los propietario/s por lo que sus términos no son vinculantes y pueden variar sin previo aviso. Los datos y valores contenidos en la publicación NO incluyen los gastos que represente la operación inmobiliaria como por ejemplo gastos de escribanía por escritura o boleto de compra venta, timbrado de boleto, comisión inmobiliaria, gastos de posesión o cualquier otro gasto que se derive de la operación y deba ser afrontado por la parte compradora. Los interesados deberán contactarse por los medios publicados para informarse sobre las condiciones de la oferta y poder avanzar con las gestiones tendientes a la concreción de la operación inmobiliaria.<br>",19532.71028037383,5 days 00:00:00.000000000
3826744,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4245818,-64.1876796,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,21527,Ledesma Strazza,,Departamento,38,38,2,1.0,,ARS,Alquiler,8200,"EDIFICIO HUATANA UBICADO EN EXCELENTE ENTORNO A DOS CUADRAS DEL BUEN PASTOR Y TRES DEL PATIO OLMOS - DEPARTAMENTO CON GRAN VENTILACION E ILUMINACION!!!<br><br>EL DEPARTAMENTO SE POSICIONA EN UN 4° PISO Y SE DISTRIBUYE EN: ESTAR COMEDOR (5X3MTS) CON PERSIANA A ENROLLAR - COCINA SEPARADA TOTALMENTE EQUIPADA CON BAJOMESADA, ALACENAS Y VENTILACION NATURAL - BAÑO COMPLETO CON BAÑERA Y VENTILACIÓN NATURAL - DORMITORIO (3X3MTS) CON PISO DE PARQUET FLOTANTE Y RESPECTIVO PLACARD E INTERIORES.<br><br><br>EL PRECIO TOTAL DE LA LOCACIÓN POR LOS 24 MESES ES DE $244.800 - PAGADEROS DE LAS SIGUIENTE MANERA: <br>DEL MES 1 AL MES 6 $8.200 (MENSUALES), DEL MES 7 AL MES 12 $9.400 (MENSUALES), DEL MES 13 AL MES 18 $10.800 (MENSUALES) Y DEL MES 18 AL 25 $12.400 (MENSUALES).<br><br>GASTOS MENSUALES APROXIMADOS: $3.600 (EXPENSAS - IMPUESTO MUNICIPAL Y PROVINCIAL). SERVICIOS (AGUA CORRIENTE - ENERGÍA ELÉCTRICA - GAS NATURAL - INTERNET - ETC.) A CONSUMO PARTICULAR.<br><br>PARA MAYOR INFORMACIÓN SE PUEDEN COMUNICAR CON NOSOTROS VÍA TELEFÓNICA AL 351-4684210 O AL 351-8148164 VÍA MAIL A  O BIEN VIA WHATSAPP al 3518148164.<br>¡¡PRIORIDAD LLAMADOS!!<br><br>PARA VER OTRAS ALTERNATIVAS DISPONIBLES, TE INVITAMOS A QUE VISITES NUESTRA PAGINA WEB:<br>https:// Ledesma-Strazza (CPI 4395) - Comercializa las Propiedades en Alquiler con la correspondiente autorización del/los propietario/s: Requisitos Solicitando para la Contratación: Que se presente por La Parte interesada: Garantía <br>Propietaria con respectivo informe de dominio (actualizado a la fecha de la contratación - libre de gravamen) con la aceptación del/los propietario/s en base a su criterio y Demostración de Ingresos (para demostrar Capacidad y Solvencia de pago, estos deben ser acorde a la obligación a asumir) y respectivo Informe Personal para avalar su situación patrimonial y/o personal - Gastos de Contratación: Comisión Inmobiliaria (Según Ley Provincial 9445) - Timbrado Bancario (según Ley Impositiva vigente) - Condiciones: Las partes involucradas deberán certificar las firmas ante escribano publico, y en el caso que sea otra provincia deberán realizar la respectiva legalización en el colegio de escribano de la provincia que corresponda.",215.78947368421052,5 days 00:00:00.000000000
3826540,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4293799,-64.1898756,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,21527,Ledesma Strazza,,Departamento,47,45,2,1.0,,USD,Venta,83000,"Ledesma Strazza presenta un excelente duplex de 1 dormitorio en el edificio Torreon VIII sobre calle Independencia 1168, entre calles Brasil y Peredo. El mismo  tiene un ingreso con llavero magnético, 2 ascensores y un SUM en subsuelo con pileta y quincho con asador.<br><br>La unidad se ubica en un 7° piso y se distribuye en 2 plantas de la siguiente manera:<br>                                                                                                                                                                                          PB: Living comedor todo piso de cerámico, Cocina integrada con muebles de bajo mesada y artefacto de cocina; Toilette y Balcón con vista a contrafrente.<br>                                                                                                                                                                                          PA: Dormitorio grande con placard e interiores y Baño completo con sector ducha.<br><br>El departamento se encuentra con contrato de locación en curso hasta el 11/2019 inclusive.<br>La operación se realiza mediante boleto de compraventa.<br><br>Por consultas o coordinar visitas al inmueble comunicarse a los teléfonos 351-7325321  /  351-4684210 o bien vía mail a <br><br>AVISO: propiedad en venta con intermediación de inmobiliaria LedesmaStrazza, CPI 2786 y Diego German Gonzalez CPI 4281. <br>La información contenida en esta publicación es meramente referencial, los datos publicados no constituyen oferta alguna estando sujetos a disponibilidad y a la confirmación de el/los propietario/s por lo que sus términos no son vinculantes y pueden variar sin previo aviso. los datos y valores contenidos en la publicación no incluyen los gastos que represente la operación inmobiliaria como por ejemplo gastos de escribanía por escritura o boleto de compra venta, timbrado de boleto, comisión inmobiliaria, gastos de posesión o cualquier otro gasto que se derive de la operación y deba ser afrontado por la parte compradora.<br>los interesados deberán contactarse por los medios publicados para informarse sobre las condiciones de la oferta y poder avanzar con las gestiones tendientes a la concreción de la operación inmobiliaria.<br><br><br>",1804.3478260869565,5 days 00:00:00.000000000
3826515,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4481155,-64.1877769,Argentina,Argentina,Córdoba,Córdoba,,,,17213,Jeremias Maldonado,,Departamento,52,42,3,1.0,1.0,USD,Venta,72000,"Departamento de un dormitorio con placard, cocina semi integrada amoblada, living comedor, balcon y baño zonificado completamente equipado en complejo San Fernando.  Esta escriturado.Con renta hasta fin de mes. ($10.000) exp e imp $3500 aprox. Posee Amenities:Asador/ParrillaTerrazas o zonas comunes con asadores/parrillerosCocheras/EstacionamientosCocheras Propias en el emprendimientoEspacios VerdesAmplios espacios verdes parquizadosPiletaPiletas para niños y adultoSeguridad 24 horasSeguridad privada durante las 24 hsSUMSalon de Usos MúltiplesLa ubicación de este condominio privado es privilegiada, no sólo por su cercanía al Parque Sarmiento, Ciudad Universitaria y Nueva Córdoba; sino también, porque su entorno está configurado por espacios verdes y de seguridad con cerco perimetral y guardia privada las 24 horas.<br>",1531.9148936170213,5 days 00:00:00.000000000
3826834,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.466309,-64.5207487,Argentina,Argentina,Córdoba,San Antonio de Arredondo,,,,17402,LEYLÉN AGUIRRE Propiedades,,Casa,720,150,8,2.0,5.0,USD,Venta,110000,"En venta, excelente oportunidad de inversión, por su ubicación. Dos casas,una de tres dormitorios , cocina comedor, baño . La segunda casa, de dos dormitorios, cocina comedor y baño con ante baño. Ambas se encuentran no habitables al momento y están para reciclar.  El lote cuenta con 720 m2, en esquina, sobre Av. costanera de San Antonio de Arredondo, recién asfaltada, sobre la mejor zona del río, y el mejor acceso, mas cercano a Villa Carlos Paz. Ideal para construir locales al frente, hay espacio. Escritura inmediata. Consulte!!<br>",252.8735632183908,5 days 00:00:00.000000000
3826836,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.421606,-64.4969266,Argentina,Argentina,Córdoba,Villa Carlos Paz,,,,17402,LEYLÉN AGUIRRE Propiedades,,Departamento,68,68,2,1.0,1.0,USD,Venta,130000,"Depto de un dormitorio con placard, cocina living/comedor, amplio, con un gran balcón, con vista a las sierras, baño, sup. cub. 68 m2. Más una cochera. ENTREGA EN 2019<br>",1911.764705882353,5 days 00:00:00.000000000
3826835,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4576562,-64.5206327,Argentina,Argentina,Córdoba,Villa Carlos Paz,,,,17402,LEYLÉN AGUIRRE Propiedades,,Casa,450,190,4,3.0,2.0,USD,Venta,150000,"En venta, casa de dos dormitorios amplios, baño, cocina comedor y living, quincho cerrado con asador y baño/lavadero. Garage. Alarma. Zona segura, monitoreada.Más un departamento de un dormitorio, con cochera, e ingreso independiente. Ideal para  renta anual o temporario. Sobre calle asfaltada, excelente ubicación.Piscina, patio con asador.<br>",468.75,5 days 00:00:00.000000000
3826829,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4268751,-64.1827045,Argentina,Argentina,Córdoba,Córdoba,,,,17313,CORDOBA REAL ESTATE,,Departamento,100,100,5,2.0,2.0,ARS,Alquiler,11500,"OBISPO SALGUERO AL 700 EXTERNO CON 2 BALCONESAMPLIO LIVING COMEDOR, COCINA COMEDOR SEPARADA Y MUY LUMINOSA, 2 DORMITORIOS CON PLACARD, UN BAÑO AMPLIO COMPLETO Y UN BAÑO SOCIAL. 2 AIRE ACONDICIONADO TIPO SPLIT. SE ACEPTA MASCOTA PEQUEÑAAgua: $ 444Municipalidad: $1204DGR: $590Expensas: $7.165<br>",115.0,5 days 00:00:00.000000000
3826832,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4080366,-64.4584835,Argentina,Argentina,Córdoba,Villa Carlos Paz,,,,17398,Conforti propiedades,,Casa,2000,330,7,3.0,3.0,USD,Venta,350000,"Oportunidad: Imperdible propiedad en Causana, un espacio en donde reina el verde y todo el confort para vivir en un ambiente totalmente natural a minutos de la Ciudad de Córdoba y Carlos Paz. Comodidades: 3 dormitorios, dos de ellos con frente e interior de placar. Ell otro con baño en suite y programado para tener un vestidor con tres baños uno social uno para uso de dos dormitorios y el tercero en suite. La cocina posee anafe en una isla que esta diseñada exclusivamente para el ambiente, horno, caldera dual, galería con asador y espacio para guardar 4 vehículos.Situada en uno de los lugares mas privilegiados del barrio... Expensas de $8300 .. Escritura... para más información llamar a inmobiliaria conforti propiedades MP 04-4716 coordinamos una visita gracias...<br>",300.42918454935625,5 days 00:00:00.000000000
3826833,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.6521182,-64.2979976,Argentina,Argentina,Córdoba,Villa Carlos Paz,,,,17398,Conforti propiedades,,Casa,530,200,6,2.0,3.0,USD,Venta,240000,"Oportunidad: Espectacular casa a estrenar, la misma se ubicada en un terreo de 530 m2 y posee una superficie cubierta de 240 m2 en Las Cañitas Barrio Privado. Muy seguro... PB: porche de ingreso, living-comedor, cocina con desayunador totalmente amoblada, dos dormitorios con placares, un baño de grande, galeria con asador, pileta de material con deck de madera, cochera con salida propia.PA: Un dormitorio con vestidor y baño en suite......Se destaca que toda la casa tiene aberturas de aluminio con DVH, posee calefacción central con radiadores, gas natural,   parquizada , detalles de calidad....Escritura..... Expensas de $4000.. Para  más información llamar a inmobiliaria conforti propiedades MP 04-4716 coordinamos una visita gracias....<br>",657.5342465753424,5 days 00:00:00.000000000
3824786,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4174433,-64.1994733,Argentina,Argentina,Córdoba,Córdoba,Centro,,,15857,Esteban Inmobiliaria,,Departamento,48,48,3,1.0,,ARS,Alquiler,7500,"DEPARTAMENTO EN BARRIO CENTRO .  CALLE MARIANO MORENO AL 400 A MEDIA CUADRA DE BLVD. SAN JUAN.<br><br>LUMINOSIDAD, GRAN VENTILACIÓN, BALCÓN AMPLIO. <br>1 DORMITORIO CON PLACARD CON ESTANTES,. BAÑO. COCINA SEMI INTEGRADA CON MUEBLE BAJO MESADA, TERMOTANQUE Y ARTEFACTO COCINA . LI<br>LIVING  COMEDOR AMPLIO. <br><br>MATERIALES DE PRIMERA CALIDAD.  PISOS DE PORCELANATO. ABERTURAS DE ALUMINIO.<br><br>http:// <br><br><br><br><br>INMOBILIARIA ESTEBAN.",156.25,5 days 00:00:00.000000000
3826534,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4110911,-64.168918,Argentina,Argentina,Córdoba,Córdoba,General Paz,,,15857,Esteban Inmobiliaria,,Departamento,305,260,10,3.0,,USD,Venta,228000,"Hermosa casa en el centro de Barrio General Paz!<br><br>Entre la calle Mejico y Patria!!<br><br>En perfecto estado de conservación cuenta con ambientes amplios, luminosos, en la planta baja esta el porch de ingreso, hall de distribución, un living formal con hogar, living comedor, cocina comedor (amoblada completa), patio de luz, toilette, lavadero, habitación y baño de servicio, patio con pileta y garage.<br>En la planta alta se encuentra un hall de distribución, 3 dormitorios con piso parquet y placares amplios, baño completo, play room, balcón hacia a la calle y terraza.<br><br><br><br><br><br><br><br> ESTEBAN.",807.0796460176991,5 days 00:00:00.000000000
3824766,2019-07-26 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4045225,-64.2020202,Argentina,Argentina,Córdoba,Córdoba,Alberdi,,,15857,Esteban Inmobiliaria,,Departamento,30,30,2,1.0,,ARS,Alquiler,6500,"DEPARTAMENTO 1 DORMITORIO, ALBERDI!!<br><br><br>Se alquila departamento de un dormitorio en la calle Chubut entre 9 de julio y  Dean Funes.<br>El mismo cuenta con cocina con muebles bajo mesada, dormitorio con placard y baño completo.<br><br>Excelente ubicación muy cerca de paradas de colectivos, comercios, colegios, clínicas, etc.<br><br>ALQUILER+EXPENSAS+IMPUESTOS: $7.500<br><br><br><br><br>Inmobiliaria Esteban<br><br>INMOBILIARIA ESTEBAN.",216.66666666666666,5 days 00:00:00.000000000
